system   D            wsystem.c:721  maybe_parent_dir                 [   0.00000] Also searching C:\Users\dberry\Source\Repos\paraDroid\x64\
opengl   D           ogl_lock.c:661  ogl_unlock_region_nonbb_nonfbo   [  41.88117] Unlocking non-backbuffer non-FBO WRITEONLY
font     D                ttf.c:166  unlock_current_page              [  41.88119] Unlocking page: 000002411DC664E0
opengl   D         ogl_bitmap.c:410  ogl_upload_bitmap                [  43.91873] Created new OpenGL texture 109 (256x256, format ARGB_8888)
dtor     D               dtor.c:196  _al_register_destructor          [  43.91880] added dtor for bitmap 000002411DC65C20, func 00007FFD15C21F78
opengl   D           ogl_lock.c:156  _al_ogl_lock_region_new          [  43.91882] Locking non-backbuffer WRITEONLY
opengl   D           ogl_lock.c:487  ogl_unlock_region_non_readonly   [  43.91984] Unlocking non-backbuffer (non-FBO)
opengl   D           ogl_lock.c:661  ogl_unlock_region_nonbb_nonfbo   [  43.91985] Unlocking non-backbuffer non-FBO WRITEONLY
image    W                bmp.c:1243 _al_load_bmp_f                   [  43.92015] Ignoring invalid alpha mask
opengl   D         ogl_bitmap.c:410  ogl_upload_bitmap                [  43.92017] Created new OpenGL texture 110 (128x128, format ARGB_8888)
dtor     D               dtor.c:196  _al_register_destructor          [  43.92020] added dtor for bitmap 000002411DC62420, func 00007FFD15C21F78
opengl   D           ogl_lock.c:156  _al_ogl_lock_region_new          [  43.92022] Locking non-backbuffer WRITEONLY
opengl   D           ogl_lock.c:487  ogl_unlock_region_non_readonly   [  43.92054] Unlocking non-backbuffer (non-FBO)
opengl   D           ogl_lock.c:661  ogl_unlock_region_nonbb_nonfbo   [  43.92055] Unlocking non-backbuffer non-FBO WRITEONLY
opengl   D           ogl_lock.c:161  _al_ogl_lock_region_new          [  43.92061] Locking non-backbuffer READWRITE
opengl   D            ogl_fbo.c:423  _al_ogl_del_fbo                  [  43.92063] Deleting FBO: 3
opengl   D            ogl_fbo.c:467  ogl_new_fbo                      [  43.92064] Created FBO: 3
opengl   D           ogl_lock.c:259  ogl_lock_region_nonbb_readwrite  [  43.92103] Locking non-backbuffer READWRITE with fbo
opengl   D           ogl_lock.c:422  _al_ogl_unlock_region_new        [  43.92148] Unlocking non-backbuffer READONLY
opengl   D           ogl_lock.c:161  _al_ogl_lock_region_new          [  43.92150] Locking non-backbuffer READWRITE
opengl   D           ogl_lock.c:259  ogl_lock_region_nonbb_readwrite  [  43.92152] Locking non-backbuffer READWRITE with fbo
opengl   D           ogl_lock.c:483  ogl_unlock_region_non_readonly   [  43.92348] Unlocking non-backbuffer (FBO)
opengl   D           ogl_lock.c:586  ogl_unlock_region_nonbb_fbo      [  43.92349] Unlocking non-backbuffer FBO READWRITE
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  45.81691] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  45.81695]  0.010000 0.000000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  45.81696]  0.000000 0.000000
font     D                ttf.c:238  alloc_glyph_region               [  59.11899] Glyph 84: 8x11 (8x12)
font     D                ttf.c:282  alloc_glyph_region               [  59.11901] Locking glyph region: 000002411D4D91B0 128 28 8 12
opengl   D           ogl_lock.c:156  _al_ogl_lock_region_new          [  59.11903] Locking non-backbuffer WRITEONLY
opengl   D           ogl_lock.c:487  ogl_unlock_region_non_readonly   [  59.11904] Unlocking non-backbuffer (non-FBO)
opengl   D           ogl_lock.c:661  ogl_unlock_region_nonbb_nonfbo   [  59.11905] Unlocking non-backbuffer non-FBO WRITEONLY
font     D                ttf.c:166  unlock_current_page              [  59.11908] Unlocking page: 000002411D4D91B0
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94758] removed dtor for font 000002411DA3F6C0
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94760] removed dtor for sub_bitmap 000002411C7EF420
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94762] removed dtor for sub_bitmap 000002411C6DD270
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94763] removed dtor for sub_bitmap 000002411C6DD5F0
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94765] removed dtor for sub_bitmap 000002411C6DD430
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94767] removed dtor for sub_bitmap 000002411C6DD7B0
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94768] removed dtor for sub_bitmap 000002411C6DD970
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94769] removed dtor for sub_bitmap 000002411C6DDB30
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94770] removed dtor for sub_bitmap 000002411C6DDCF0
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94771] removed dtor for sub_bitmap 000002411C6DD0B0
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94772] removed dtor for sub_bitmap 000002411C813390
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94773] removed dtor for sub_bitmap 000002411C812E50
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94775] removed dtor for sub_bitmap 000002411C8146D0
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94777] removed dtor for sub_bitmap 000002411C813010
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94784] removed dtor for sub_bitmap 000002411C814A50
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94787] removed dtor for sub_bitmap 000002411C813C50
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94788] removed dtor for sub_bitmap 000002411C814510
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94789] removed dtor for sub_bitmap 000002411C812C90
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94791] removed dtor for sub_bitmap 000002411C814890
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94793] removed dtor for sub_bitmap 000002411C8131D0
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94794] removed dtor for sub_bitmap 000002411C813550
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94795] removed dtor for sub_bitmap 000002411C814190
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94796] removed dtor for sub_bitmap 000002411C813710
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94797] removed dtor for sub_bitmap 000002411C813A90
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94798] removed dtor for sub_bitmap 000002411C813E10
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94800] removed dtor for sub_bitmap 000002411C814350
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94801] removed dtor for sub_bitmap 000002411C8138D0
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94802] removed dtor for sub_bitmap 000002411C813FD0
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94803] removed dtor for sub_bitmap 000002411C6442F0
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94804] removed dtor for sub_bitmap 000002411C643A30
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94805] removed dtor for sub_bitmap 000002411C642FB0
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94806] removed dtor for sub_bitmap 000002411C6426F0
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94807] removed dtor for sub_bitmap 000002411C642A70
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94808] removed dtor for sub_bitmap 000002411C643F70
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94809] removed dtor for sub_bitmap 000002411C643170
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94810] removed dtor for sub_bitmap 000002411C6444B0
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94812] removed dtor for sub_bitmap 000002411C644130
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94813] removed dtor for sub_bitmap 000002411C643DB0
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94814] removed dtor for sub_bitmap 000002411C643870
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94815] removed dtor for sub_bitmap 000002411C643330
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94816] removed dtor for sub_bitmap 000002411C6436B0
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94817] removed dtor for sub_bitmap 000002411C642DF0
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94818] removed dtor for sub_bitmap 000002411C642C30
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94819] removed dtor for sub_bitmap 000002411C6434F0
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94820] removed dtor for sub_bitmap 000002411C643BF0
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94821] removed dtor for sub_bitmap 000002411C6428B0
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94824] removed dtor for sub_bitmap 000002411C645A40
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94827] removed dtor for sub_bitmap 000002411C6464C0
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94829] removed dtor for sub_bitmap 000002411C646140
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94831] removed dtor for sub_bitmap 000002411C6456C0
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94832] removed dtor for sub_bitmap 000002411C644700
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94833] removed dtor for sub_bitmap 000002411C6448C0
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94834] removed dtor for sub_bitmap 000002411C644C40
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94835] removed dtor for sub_bitmap 000002411C645500
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94836] removed dtor for sub_bitmap 000002411C645880
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94837] removed dtor for sub_bitmap 000002411C646300
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94838] removed dtor for sub_bitmap 000002411C644A80
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94839] removed dtor for sub_bitmap 000002411C644FC0
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94840] removed dtor for sub_bitmap 000002411C644E00
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94842] removed dtor for sub_bitmap 000002411C645180
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94843] removed dtor for sub_bitmap 000002411C645F80
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94844] removed dtor for sub_bitmap 000002411C645DC0
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94845] removed dtor for sub_bitmap 000002411C645340
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94846] removed dtor for sub_bitmap 000002411C645C00
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94847] removed dtor for sub_bitmap 000002411C647DD0
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94850] removed dtor for sub_bitmap 000002411C647F90
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94852] removed dtor for sub_bitmap 000002411C648310
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94855] removed dtor for sub_bitmap 000002411C6484D0
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94857] removed dtor for sub_bitmap 000002411C6468D0
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94858] removed dtor for sub_bitmap 000002411C646C50
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94860] removed dtor for sub_bitmap 000002411C647190
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94862] removed dtor for sub_bitmap 000002411C646710
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94864] removed dtor for sub_bitmap 000002411C646A90
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94865] removed dtor for sub_bitmap 000002411C646E10
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94867] removed dtor for sub_bitmap 000002411C646FD0
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94869] removed dtor for sub_bitmap 000002411C647350
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94870] removed dtor for sub_bitmap 000002411C647510
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94881] removed dtor for sub_bitmap 000002411C648150
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94883] removed dtor for sub_bitmap 000002411C6476D0
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94885] removed dtor for sub_bitmap 000002411C647A50
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94888] removed dtor for sub_bitmap 000002411C647890
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94890] removed dtor for sub_bitmap 000002411C647C10
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94892] removed dtor for sub_bitmap 000002411C651DF0
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94893] removed dtor for sub_bitmap 000002411C6518B0
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94895] removed dtor for sub_bitmap 000002411C6511B0
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94896] removed dtor for sub_bitmap 000002411C650E30
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94897] removed dtor for sub_bitmap 000002411C652330
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94898] removed dtor for sub_bitmap 000002411C6524F0
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94899] removed dtor for sub_bitmap 000002411C650730
dtor     D               dtor.c:227  _al_unregister_destructor        [  59.94900] removed dtor for sub_bitmap 000002411C651FB0
